SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,2655 Bush St #401,San Francisco,CA,94115,,2,2,,,,2017,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-401/home/113774543,San Francisco MLS,,N,Y,37.7858213,-122.4407699
PAST SALE,December-29-2017,Condo/Co-op,3254 Clay St,San Francisco,CA,94115,2300000,3,2,Pacific Heights,2262,,1912,1002,1017,345,Sold,,,http://www.redfin.com/CA/San-Francisco/3254-Clay-St-94115/home/1969008,San Francisco MLS,465660,N,Y,37.78935,-122.44669
PAST SALE,March-23-2018,Single Family Residential,575 35th Ave,San Francisco,CA,94121,2250000,4,3.5,Outer Richmond,2500,2996,1909,918,900,,Sold,,,http://www.redfin.com/CA/San-Francisco/575-35th-Ave-94121/home/1012270,San Francisco MLS,467689,N,Y,37.7781555,-122.4955569
PAST SALE,,Condo/Co-op,2655 Bush St #301,San Francisco,CA,94115,,3,2,,1600,,2017,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-301/home/104434829,San Francisco MLS,,N,Y,37.7858213,-122.4407699
PAST SALE,April-5-2018,Condo/Co-op,1823 Turk St,San Francisco,CA,94115,2350000,3,2.5,North Panhandle,1947,,,905,1207,425,Sold,,,http://www.redfin.com/CA/San-Francisco/1823-Turk-Blvd-94115/home/144064071,San Francisco MLS,468154,N,Y,37.7794144,-122.439505
PAST SALE,,Condo/Co-op,499 33rd Ave #317,San Francisco,CA,94121,1200000,3,3,,,,2004,,,,,,,http://www.redfin.com/CA/San-Francisco/499-33rd-Ave-94121/unit-317/home/874637,,,N,Y,37.7799877,-122.4936805
PAST SALE,February-28-2019,Condo/Co-op,1155 Leavenworth St #11,San Francisco,CA,94109,599000,1,1,Nob Hill,,,1911,576,,310,Sold,,,http://www.redfin.com/CA/San-Francisco/1155-Leavenworth-St-94109/unit-11/home/102819179,San Francisco MLS,480527,N,Y,37.7919759,-122.4161542
PAST SALE,June-5-2019,Multi-Family (2-4 Unit),630-632 5th Ave,San Francisco,CA,94118,2700000,6,4,Inner Richmond,4445,3000,,479,607,,Sold,,,http://www.redfin.com/CA/San-Francisco/630-5th-Ave-94118/home/620832,San Francisco MLS,484723,N,Y,37.776673,-122.462565
PAST SALE,June-22-2020,Condo/Co-op,535 7th Ave,San Francisco,CA,94118,1850000,5,2.5,Inner Richmond,2061,,2002,96,898,,Sold,,,http://www.redfin.com/CA/San-Francisco/535-7th-Ave-94118/home/2015029,San Francisco MLS,498275,N,Y,37.778343,-122.465495
PAST SALE,October-4-2019,Condo/Co-op,804 Balboa St,San Francisco,CA,94118,1800000,3,1.5,Inner Richmond,1650,,1910,358,1091,260,Sold,,,http://www.redfin.com/CA/San-Francisco/804-Balboa-St-94118/home/1877754,San Francisco MLS,489388,N,Y,37.7772098,-122.4675154
PAST SALE,March-4-2019,Multi-Family (2-4 Unit),667-669 9th Ave,San Francisco,CA,94118,2100000,4,,Inner Richmond,3240,2996,1914,572,648,,Sold,,,http://www.redfin.com/CA/San-Francisco/667-9th-Ave-94118/home/1444730,San Francisco MLS,480747,N,Y,37.7758321,-122.4674546
PAST SALE,April-30-2018,Multi-Family (2-4 Unit),619-621 Baker St,San Francisco,CA,94117,1900000,4,2,North Panhandle,,3047,1900,880,,,Sold,,,http://www.redfin.com/CA/San-Francisco/619-Baker-St-94117/home/1579980,San Francisco MLS,467172,N,Y,37.7767573,-122.4419423
PAST SALE,May-4-2018,Multi-Family (2-4 Unit),2254 2258A Union St,San Francisco,CA,94123,4325000,5,4,Cow Hollow,5400,3438,1910,876,801,,Sold,,,http://www.redfin.com/CA/San-Francisco/2258-Union-St-94123/home/130655308,San Francisco MLS,459375,N,Y,37.797107,-122.436499
PAST SALE,December-7-2017,Condo/Co-op,2233 Lake St,San Francisco,CA,94121,875000,1,1,Lake,956,,1913,1024,915,370,Sold,,,http://www.redfin.com/CA/San-Francisco/2233-Lake-St-94121/home/28939092,San Francisco MLS,463799,N,Y,37.78557,-122.483566
PAST SALE,February-28-2018,Single Family Residential,2425 Filbert St,San Francisco,CA,94123,4900000,3,2.5,Cow Hollow,2941,2265,,941,1666,,Sold,,,http://www.redfin.com/CA/San-Francisco/2425-Filbert-St-94123/home/1634303,San Francisco MLS,465683,N,Y,37.7973959,-122.4393587
PAST SALE,March-17-2018,Single Family Residential,2427 Bay St,San Francisco,CA,94123,5500000,4,3,Marina,2955,2417,1929,924,1861,,Sold,,,http://www.redfin.com/CA/San-Francisco/2427-Bay-St-94123/home/581764,San Francisco MLS,468020,N,Y,37.8016563,-122.447042
PAST SALE,February-8-2018,Single Family Residential,562 28th Ave,San Francisco,CA,94121,1925000,3,2,Central Richmond,1600,4795,1900,961,1203,,Sold,,,http://www.redfin.com/CA/San-Francisco/562-28th-Ave-94121/home/1555827,San Francisco MLS,461582,N,Y,37.7787332,-122.4876888
PAST SALE,March-13-2020,Condo/Co-op,1080 Sutter St #504,San Francisco,CA,94109,1199000,3,2,Downtown,1226,,2014,197,978,890,Sold,,,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-504/home/52905565,San Francisco MLS,493818,N,Y,37.7882378,-122.4180578
PAST SALE,December-26-2017,Single Family Residential,2717 Baker St,San Francisco,CA,94123,2450000,2,2,Cow Hollow,1540,1563,1954,1005,1591,,Sold,,,http://www.redfin.com/CA/San-Francisco/2717-Baker-St-94123/home/1610641,San Francisco MLS,464971,N,Y,37.7961504,-122.4456696
PAST SALE,January-4-2018,Single Family Residential,2739 Broderick St,San Francisco,CA,94123,6040000,5,3.5,Cow Hollow,3730,2748,1915,996,1619,,Sold,,,http://www.redfin.com/CA/San-Francisco/2739-Broderick-St-94123/home/1974635,San Francisco MLS,465092,N,Y,37.7956585,-122.443915
PAST SALE,November-15-2017,Multi-Family (2-4 Unit),635-637 20th Ave,San Francisco,CA,94121,2780000,4,3,Central Richmond,4240,4029,1923,1046,656,,Sold,,,http://www.redfin.com/CA/San-Francisco/635-20th-Ave-94121/home/1324462,San Francisco MLS,463651,N,Y,37.7758265,-122.4793823
PAST SALE,October-10-2017,Single Family Residential,2190 Vallejo St,San Francisco,CA,94123,7930000,7,7.5,Pacific Heights,7580,6500,1912,1082,1046,,Sold,,,http://www.redfin.com/CA/San-Francisco/2190-Vallejo-St-94123/home/148085351,San Francisco MLS,458613,N,Y,37.7956991,-122.4333867
PAST SALE,November-29-2017,Condo/Co-op,1731 Larkin St #3,San Francisco,CA,94109,1345000,2,2,Nob Hill,1085,,1908,1032,1240,425,Sold,,,http://www.redfin.com/CA/San-Francisco/1731-Larkin-St-94109/unit-3/home/148073246,San Francisco MLS,463782,N,Y,37.7938691,-122.4199815
