SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-10-2019,Townhouse,302 N Hummingbird Ln,SAN MATEO,CA,94402,1235000,2,2.5,SAN MATEO,1552,4085,2012,382,796,430,Sold,,,http://www.redfin.com/CA/San-Mateo/302-N-Hummingbird-Ln-94402/home/51671536,MLSListings,ML81763733,N,Y,37.5647852,-122.3083334
PAST SALE,July-17-2020,Single Family Residential,985 E Grant Pl,SAN MATEO,CA,94402,1207000,2,1.0,SAN MATEO,1020,5150,1940,71,1183,,Sold,,,http://www.redfin.com/CA/San-Mateo/985-E-Grant-Pl-94402/home/1495315,MLSListings,ML81795876,N,Y,37.5631051,-122.3097551
PAST SALE,,Single Family Residential,1417 Royal Ave,San Mateo,CA,94401,1035000,3,1.0,,1000,5250,1950,,1035,,,,,http://www.redfin.com/CA/San-Mateo/1417-Royal-Ave-94401/home/1079143,,,N,Y,37.5652935,-122.3047944
PAST SALE,August-26-2020,Single Family Residential,1132 Hawthorne Dr,SAN MATEO,CA,94402,1295000,2,1.0,SAN MATEO,1110,4500,1942,31,1167,,Sold,,,http://www.redfin.com/CA/San-Mateo/1132-Hawthorne-Dr-94402/home/1565448,MLSListings,ML81791264,N,Y,37.5612132,-122.3097108
PAST SALE,September-22-2020,Condo/Co-op,20 Madison Ave #205,SAN MATEO,CA,94402,430756,2,2.0,SAN MATEO,1054,,2007,4,409,472,Sold,,,http://www.redfin.com/CA/San-Mateo/20-Madison-Ave-94402/unit-205/home/17307091,MLSListings,ML81812146,N,Y,37.55519,-122.318185
PAST SALE,September-25-2020,Single Family Residential,1140 Hawthorne Dr,SAN MATEO,CA,94402,1210000,3,1.0,SAN MATEO,1120,4500,1946,1,1080,,Sold,,,http://www.redfin.com/CA/San-Mateo/1140-Hawthorne-Dr-94402/home/718082,MLSListings,ML81806545,N,Y,37.5611346,-122.3093565
PAST SALE,,Single Family Residential,319 N Idaho St,San Mateo,CA,94401,825000,3,1.0,,1390,4000,1946,,594,,,,,http://www.redfin.com/CA/San-Mateo/319-N-Idaho-St-94401/home/2040687,,,N,Y,37.5771415,-122.3230747
PAST SALE,,Condo/Co-op,820 N Delaware St #201,San Mateo,CA,94401,625000,1,1.0,,758,,1965,,825,,,,,http://www.redfin.com/CA/San-Mateo/820-N-Delaware-St-94401/unit-201/home/17308519,,,N,Y,37.5806878,-122.3312448
PAST SALE,November-6-2019,Single Family Residential,506 State St,SAN MATEO,CA,94401,1200000,3,1.0,SAN MATEO,990,6250,1944,325,1212,,Sold,,,http://www.redfin.com/CA/San-Mateo/506-State-St-94401/home/1199771,MLSListings,ML81769338,N,Y,37.578093,-122.3331823
PAST SALE,May-13-2019,Single Family Residential,738 Monte Diablo Ave,SAN MATEO,CA,94401,995000,4,2.0,SAN MATEO,1730,6300,1907,502,575,,Sold,,,http://www.redfin.com/CA/San-Mateo/738-Monte-Diablo-Ave-94401/home/1151686,MLSListings,ML81741301,N,Y,37.5733147,-122.3240158
PAST SALE,,Single Family Residential,34 Dwight Rd,Burlingame,CA,94010,1925000,4,2.0,,2010,5800,1930,,958,,,,,http://www.redfin.com/CA/Burlingame/34-Dwight-Rd-94010/home/2048498,,,N,Y,37.5814983,-122.3354185
PAST SALE,,Townhouse,924 Peninsula Ave,San Mateo,CA,94401,892000,2,1.5,,1152,,1965,,774,,,,,http://www.redfin.com/CA/San-Mateo/924-Peninsula-Ave-94401/home/17308350,,,N,Y,37.580688,-122.331245
PAST SALE,August-5-2019,Condo/Co-op,617 Woodside Way Unit C,SAN MATEO,CA,94401,770000,2,2.0,SAN MATEO,883,18839,1993,418,872,403,Sold,,,http://www.redfin.com/CA/San-Mateo/617-Woodside-Way-94401/unit-C/home/1687975,MLSListings,ML81757957,N,Y,37.575766,-122.333777
PAST SALE,May-1-2019,Single Family Residential,217 State St,SAN MATEO,CA,94401,1565000,3,2.0,SAN MATEO,1930,4633,1914,514,811,,Sold,,,http://www.redfin.com/CA/San-Mateo/217-State-St-94401/home/2040614,MLSListings,ML81743717,N,Y,37.5750556,-122.3384405
PAST SALE,February-14-2019,Single Family Residential,105 Bayswater Ave,BURLINGAME,CA,94010,1975000,3,1.5,BURLINGAME,1410,5280,1929,590,1401,,Sold,,,http://www.redfin.com/CA/Burlingame/105-Bayswater-Ave-94010/home/691130,MLSListings,ML81734382,N,Y,37.583447,-122.333138
PAST SALE,September-10-2020,Condo/Co-op,928 Peninsula Ave #303,SAN MATEO,CA,94401,502439,0,1.0,SAN MATEO,492,,1965,16,1021,335,Sold,,,http://www.redfin.com/CA/San-Mateo/928-Peninsula-Ave-94401/unit-303/home/17308581,MLSListings,ML81802767,N,Y,37.5806878,-122.3312448
PAST SALE,March-10-2020,Single Family Residential,1019 E Poplar Ave,San Mateo,CA,94401,1125000,4,2.0,San Mateo,1540,5950,1950,200,731,,Sold,,,http://www.redfin.com/CA/San-Mateo/1019-E-Poplar-Ave-94401/home/1631520,San Francisco MLS,494108,N,Y,37.5794045,-122.3259643
PAST SALE,August-21-2020,Condo/Co-op,845 Woodside Way #111,SAN MATEO,CA,94401,740000,2,2.0,SAN MATEO,894,90228,1982,36,828,387,Sold,,,http://www.redfin.com/CA/San-Mateo/845-Woodside-Way-94401/unit-111/home/978411,MLSListings,ML81794712,N,Y,37.5773624,-122.3367552
PAST SALE,,Single Family Residential,2600 S Delaware St,San Mateo,CA,94403,2491500,,,,,132797,,,,,,,,http://www.redfin.com/CA/San-Mateo/2600-S-Delaware-St-94403/home/146704735,,,N,Y,37.5413802,-122.2957818
PAST SALE,,Condo/Co-op,707 Fathom Dr,San Mateo,CA,94404,450000,,1.0,,412,,1968,,1092,,,,,http://www.redfin.com/CA/San-Mateo/707-Fathom-Dr-94404/home/2058368,,,N,Y,37.5638213,-122.2864335
PAST SALE,August-5-2020,Single Family Residential,201 W Bellevue Ave,SAN MATEO,CA,94402,2300000,3,3.0,SAN MATEO,2080,7820,1923,52,1106,,Sold,,,http://www.redfin.com/CA/San-Mateo/201-W-Bellevue-Ave-94402/home/698013,MLSListings,ML81796957,N,Y,37.5679444,-122.3428274
PAST SALE,April-17-2020,Townhouse,33 Park Rd #3,BURLINGAME,CA,94010,1310000,2,2.5,BURLINGAME,1380,653,1978,162,949,600,Sold,,,http://www.redfin.com/CA/Burlingame/33-Park-Rd-94010/unit-3/home/693501,MLSListings,ML81781586,N,Y,37.5754407,-122.3441385
PAST SALE,,Single Family Residential,424 Occidental Ave,SAN MATEO,CA,94402,,4,3.0,,2510,12650,1927,,,,Sold,,,http://www.redfin.com/CA/San-Mateo/424-Occidental-Ave-94402/home/2036690,MLSListings,,N,Y,37.5653231,-122.3470856
PAST SALE,September-27-2019,Single Family Residential,193 Barroilhet Ave,SAN MATEO,CA,94401,2250000,3,2.0,SAN MATEO,2070,4465,1930,365,1087,,Sold,,,http://www.redfin.com/CA/San-Mateo/193-Barroilhet-Ave-94401/home/2016596,MLSListings,ML81766495,N,Y,37.572337,-122.3458902
PAST SALE,,Condo/Co-op,343 E Bellevue Ave,San Mateo,CA,94401,1725000,,,,,,,,,,,,,http://www.redfin.com/CA/San-Mateo/343-E-Bellevue-Ave-94401/home/1151598,,,N,Y,37.574487,-122.3330052
PAST SALE,December-17-2019,Vacant Land,0 Highland Ave,EL GRANADA,CA,94018,199000,,,EL GRANADA,,7068,,284,,,Sold,,,http://www.redfin.com/CA/El-Granada/Highland-Ave-94019/home/112779980,MLSListings,ML81724185,N,Y,37.575996,-122.341248
PAST SALE,December-29-2016,Single Family Residential,19 Culver Ct,SAN MATEO,CA,94403,1160000,3,2.0,SAN MATEO,1550,7400,1947,1367,748,,Sold,,,http://www.redfin.com/CA/San-Mateo/19-Culver-Ct-94403/home/1870389,MLSListings,ML81629188,N,Y,37.5315344,-122.2976188
PAST SALE,March-2-2017,Single Family Residential,1520 ROBERTA Dr,SAN MATEO,CA,94403,2650000,6,4.0,SAN MATEO,3000,7292,1961,1304,883,,Sold,,,http://www.redfin.com/CA/San-Mateo/1520-Roberta-Dr-94403/home/1978930,MLSListings,ML81630977,N,Y,37.5572523,-122.293322
PAST SALE,March-28-2017,Single Family Residential,3941 Martin Dr,SAN MATEO,CA,94403,1675000,4,2.5,SAN MATEO,2190,5000,1950,1278,765,,Sold,,,http://www.redfin.com/CA/San-Mateo/3941-Martin-Dr-94403/home/754872,MLSListings,ML81638744,N,Y,37.5370982,-122.282823
PAST SALE,May-20-2016,Townhouse,126 Cityhomes Ln,FOSTER CITY,CA,94404,1088000,2,2.5,FOSTER CITY,1530,919,1987,1590,711,280,Sold,,,http://www.redfin.com/CA/Foster-City/126-Cityhomes-Ln-94404/home/926776,MLSListings,ML81579546,N,Y,37.555903,-122.277899
PAST SALE,October-27-2016,Single Family Residential,404 Chesterton Ave,BELMONT,CA,94002,1430000,4,3.0,BELMONT,1600,5000,1953,1430,894,,Sold,,,http://www.redfin.com/CA/Belmont/404-Chesterton-Ave-94002/home/752793,MLSListings,ML81614714,N,Y,37.5291616,-122.2801648
PAST SALE,,Single Family Residential,751 Edgewood Rd,San Mateo,CA,94402,2750000,3,3.0,,2151,10000,1948,,1278,,,,,http://www.redfin.com/CA/San-Mateo/751-Edgewood-Rd-94402/home/2004930,,,N,Y,37.5694916,-122.3506718
PAST SALE,July-16-2020,Single Family Residential,400 Hillsborough Blvd,HILLSBOROUGH,CA,94010,7500000,6,6.5,HILLSBOROUGH,6505,35719,1938,72,1153,,Sold,,,http://www.redfin.com/CA/Hillsborough/400-Hillsborough-Blvd-94010/home/173155816,MLSListings,ML81781895,N,Y,37.5613643,-122.3525756
PAST SALE,July-15-2020,Single Family Residential,430 HILLSBOROUGH Blvd,SAN MATEO,CA,94402,3600000,4,3.0,SAN MATEO,2830,13050,1954,73,1272,,Sold,,,http://www.redfin.com/CA/San-Mateo/430-Hillsborough-Blvd-94402/home/696408,MLSListings,ML81783814,N,Y,37.5627214,-122.3535717
PAST SALE,February-21-2020,Single Family Residential,613 Barroilhet Ave,SAN MATEO,CA,94402,2450000,2,2.0,SAN MATEO,1980,11200,1957,218,1237,,Sold,,,http://www.redfin.com/CA/San-Mateo/613-Barroilhet-Ave-94402/home/1181240,MLSListings,ML81781838,N,Y,37.5702216,-122.3508489
PAST SALE,June-18-2019,Single Family Residential,1528 Lorraine Ave,SAN MATEO,CA,94401,963000,2,1.0,SAN MATEO,930,5000,1947,466,1035,,Sold,,,http://www.redfin.com/CA/San-Mateo/1528-Lorraine-Ave-94401/home/1914652,MLSListings,ML81751473,N,Y,37.5767321,-122.3146713
PAST SALE,,Condo/Co-op,47 Tidal Way,SAN MATEO,CA,94401,,2,3.0,,1355,,2017,,,,Sold,,,http://www.redfin.com/CA/San-Mateo/47-Tidal-Way-94401/home/144911182,MLSListings,,N,Y,37.5775627,-122.3196989
PAST SALE,August-19-2020,Single Family Residential,1401 Dore Ave,SAN MATEO,CA,94401,1120000,3,1.0,SAN MATEO,970,5000,1943,38,1155,,Sold,,,http://www.redfin.com/CA/San-Mateo/1401-Dore-Ave-94401/home/700141,MLSListings,ML81797834,N,Y,37.57925,-122.3201186
PAST SALE,,Condo/Co-op,1700 De Anza Blvd Unit 312A,San Mateo,CA,94403,983000,2,2.0,,1039,,1991,,946,,,,,http://www.redfin.com/CA/San-Mateo/1700-De-Anza-Blvd-94403/unit-312A/home/17179480,,,N,Y,37.5228912,-122.3303704
PAST SALE,November-17-2016,Single Family Residential,1412 Crestwood Ct,SAN MATEO,CA,94403,1850000,3,2.25,SAN MATEO,2510,8459,1975,1409,737,,Sold,,,http://www.redfin.com/CA/San-Mateo/1412-Crestwood-Ct-94403/home/1792077,MLSListings,ML81625821,N,Y,37.5266869,-122.3264514
PAST SALE,April-12-2016,Condo/Co-op,1700 De Anza Blvd #312,SAN MATEO,CA,94403,983000,2,2.0,SAN MATEO,1039,,1991,1628,946,556,Sold,,,http://www.redfin.com/CA/San-Mateo/1700-De-Anza-Blvd-94403/unit-312/home/113738379,MLSListings,ML81566523,N,Y,37.5231106,-122.3305725
PAST SALE,September-23-2016,Single Family Residential,1371 Enchanted Way,SAN MATEO,CA,94402,1428000,4,2.5,SAN MATEO,1480,8658,1959,1464,965,,Sold,,,http://www.redfin.com/CA/San-Mateo/1371-Enchanted-Way-94402/home/2051243,MLSListings,ML81597853,N,Y,37.5328532,-122.3452703
PAST SALE,December-15-2015,Single Family Residential,1438 Bel Aire Rd,SAN MATEO,CA,94402,1500000,3,2.0,SAN MATEO,3130,15738,1960,1747,479,,Sold,,,http://www.redfin.com/CA/San-Mateo/1438-Bel-Aire-Rd-94402/home/1469154,MLSListings,ML81519562,N,Y,37.531244,-122.3428351
PAST SALE,March-16-2017,Townhouse,2943 Baze Rd Unit M7,SAN MATEO,CA,94403,1675000,3,2.5,SAN MATEO,2280,,2015,1290,735,257,Sold,,,http://www.redfin.com/CA/San-Mateo/2943-Baze-Rd-94403/unit-M7/home/171929092,MLSListings,ML81642682,N,Y,37.5425402,-122.2964078
PAST SALE,July-29-2016,Single Family Residential,32 Mclellan Ave,SAN MATEO,CA,94403,920000,3,2.0,SAN MATEO,1350,5998,1942,1520,681,,Sold,,,http://www.redfin.com/CA/San-Mateo/32-Mclellan-Ave-94403/home/1274982,MLSListings,ML81590874,N,Y,37.5386517,-122.2964671
PAST SALE,December-30-2016,Single Family Residential,526 Maple St,SAN MATEO,CA,94402,1518000,3,2.0,SAN MATEO,1515,5671,1945,1366,1002,,Sold,,,http://www.redfin.com/CA/San-Mateo/526-Maple-St-94402/home/1219079,MLSListings,ML81628140,N,Y,37.5590204,-122.3270271
PAST SALE,November-14-2016,Single Family Residential,649 Barneson Ave,SAN MATEO,CA,94402,1975000,4,3.0,SAN MATEO,2760,5529,1954,1412,716,,Sold,,,http://www.redfin.com/CA/San-Mateo/649-Barneson-Ave-94402/home/2049357,MLSListings,ML81593905,N,Y,37.5472411,-122.3269385
PAST SALE,December-13-2016,Single Family Residential,605 Barneson Ave,SAN MATEO,CA,94402,1655000,3,2.0,SAN MATEO,1860,6076,1973,1383,890,,Sold,,,http://www.redfin.com/CA/San-Mateo/605-Barneson-Ave-94402/home/1590400,MLSListings,ML81630133,N,Y,37.5484418,-122.3252114
PAST SALE,December-13-2016,Condo/Co-op,10 9th Ave #202,SAN MATEO,CA,94401,928000,2,2.0,SAN MATEO,1736,30622,1983,1383,535,450,Sold,,,http://www.redfin.com/CA/San-Mateo/10-9th-Ave-94401/unit-202/home/1289082,MLSListings,ML81629385,N,Y,37.559388,-122.3207742
PAST SALE,November-8-2016,Single Family Residential,1509 Birch Ave,SAN MATEO,CA,94402,1125000,3,1.5,SAN MATEO,1180,4499,1947,1418,953,,Sold,,,http://www.redfin.com/CA/San-Mateo/1509-Birch-Ave-94402/home/1550034,MLSListings,ML81627449,N,Y,37.5610521,-122.3055917
PAST SALE,November-13-2015,Single Family Residential,922 E Grant Pl,SAN MATEO,CA,94402,938000,2,1.0,SAN MATEO,1110,4750,1939,1779,845,,Sold,,,http://www.redfin.com/CA/San-Mateo/922-E-Grant-Pl-94402/home/716767,MLSListings,ML81515197,N,Y,37.5637305,-122.3101537
PAST SALE,,Condo/Co-op,152 Blossom Cir,San Mateo,CA,94403,725000,2,1.0,,827,,1988,,877,,,,,http://www.redfin.com/CA/San-Mateo/152-Blossom-Cir-94403/home/979760,,,N,Y,37.5303433,-122.2865315
PAST SALE,January-22-2016,Condo/Co-op,4100 George Ave #1,SAN MATEO,CA,94403,485000,1,1.0,SAN MATEO,812,812,1967,1709,597,425,Sold,,,http://www.redfin.com/CA/San-Mateo/4100-George-Ave-94403/unit-1/home/981256,MLSListings,ML81472988,N,Y,37.5326247,-122.2873307
PAST SALE,August-25-2016,Condo/Co-op,4188 George Ave #1,SAN MATEO,CA,94403,557000,1,1.0,SAN MATEO,812,,1965,1493,686,425,Sold,,,http://www.redfin.com/CA/San-Mateo/4188-George-Ave-94403/unit-1/home/1271817,MLSListings,ML81595179,N,Y,37.532872,-122.287438
PAST SALE,,Condo/Co-op,38 Crystal Springs Rd,San Mateo,CA,94402,800000,2,2.0,,990,,1973,,808,,,,,http://www.redfin.com/CA/San-Mateo/38-Crystal-Springs-Rd-94402/home/1804503,,,N,Y,37.563595,-122.3285823
PAST SALE,October-9-2018,Single Family Residential,343 Castilian Way,SAN MATEO,CA,94402,2950000,4,3.0,SAN MATEO,2657,6050,1945,718,1110,,Sold,,,http://www.redfin.com/CA/San-Mateo/343-Castilian-Way-94402/home/2038883,MLSListings,ML81722031,N,Y,37.5537386,-122.3265842
PAST SALE,March-10-2016,Single Family Residential,153 16th Ave,SAN MATEO,CA,94402,1450000,3,2.5,SAN MATEO,1830,5000,1929,1661,792,,Sold,,,http://www.redfin.com/CA/San-Mateo/153-16th-Ave-94402/home/2019411,MLSListings,ML81545795,N,Y,37.555605,-122.3124125
PAST SALE,June-4-2018,Single Family Residential,815 Edinburgh St,SAN MATEO,CA,94402,2801000,4,3.0,SAN MATEO,2810,5555,1936,845,997,,Sold,,,http://www.redfin.com/CA/San-Mateo/815-Edinburgh-St-94402/home/1855694,MLSListings,ML81702770,N,Y,37.5561661,-122.32561
PAST SALE,,Condo/Co-op,20 W 3rd Ave #301,San Mateo,CA,94402,1400000,2,2.0,,2400,,1980,,583,,,,,http://www.redfin.com/CA/San-Mateo/20-W-3rd-Ave-94402/unit-301/home/975609,,,N,Y,37.562668,-122.3268873
PAST SALE,May-23-2018,Single Family Residential,1112 S Delaware St,SAN MATEO,CA,94402,1400000,2,1.0,SAN MATEO,1020,5750,1946,857,1373,,Sold,,,http://www.redfin.com/CA/San-Mateo/1112-S-Delaware-St-94402/home/1348888,MLSListings,ML81704838,N,Y,37.560003,-122.3126008
PAST SALE,December-17-2018,Single Family Residential,803 Harvard Rd,SAN MATEO,CA,94402,2380000,4,4.0,SAN MATEO,2869,6077,1937,649,830,,Sold,,,http://www.redfin.com/CA/San-Mateo/803-Harvard-Rd-94402/home/2052164,MLSListings,ML81720281,N,Y,37.5544836,-122.3276913
PAST SALE,September-17-2019,Condo/Co-op,815 Sea Spray Ln #210,FOSTER CITY,CA,94404,938000,2,2.0,FOSTER CITY,1213,621905,1981,375,773,530,Sold,,,http://www.redfin.com/CA/Foster-City/815-Sea-Spray-Ln-94404/unit-210/home/982173,MLSListings,ML81765533,N,Y,37.553254,-122.2812289
PAST SALE,,Single Family Residential,329 Greenfield Ave,San Mateo,CA,94403,1430100,3,2.0,,1400,5300,1950,,1022,,,,,http://www.redfin.com/CA/San-Mateo/329-Greenfield-Ave-94403/home/758901,,,N,Y,37.5256507,-122.3013396
PAST SALE,April-29-2016,Condo/Co-op,853 Woodside Way #235,SAN MATEO,CA,94401,560000,1,1.0,SAN MATEO,687,,1982,1611,815,339,Sold,,,http://www.redfin.com/CA/San-Mateo/853-Woodside-Way-94401/unit-235/home/978398,MLSListings,ML81577102,N,Y,37.5773624,-122.3367552
PAST SALE,October-4-2016,Vacant Land,0 Longfellow Dr,BELMONT,CA,94002,268000,,,BELMONT,,8000,,1453,,,Sold,,,http://www.redfin.com/CA/Belmont/Longfellow-Dr-94002/home/23470171,MLSListings,ML81565035,N,Y,37.5220634,-122.3116622
PAST SALE,February-14-2019,Townhouse,959 Shoreline Dr,SAN MATEO,CA,94404,1400000,3,2.5,SAN MATEO,2100,2100,1979,590,667,567,Sold,,,http://www.redfin.com/CA/San-Mateo/959-Shoreline-Dr-94404/home/2049861,MLSListings,ML81727373,N,Y,37.557941,-122.2895461
PAST SALE,August-7-2017,Single Family Residential,29 16th Ave,SAN MATEO,CA,94402,2350000,4,3.0,SAN MATEO,2334,6250,1926,1146,1007,,Sold,,,http://www.redfin.com/CA/San-Mateo/29-16th-Ave-94402/home/1339956,MLSListings,ML81670141,N,Y,37.5540958,-122.3145384
PAST SALE,January-20-2017,Condo/Co-op,1066 Shoreline Dr,San Mateo,CA,94404,815000,1,1.5,San Mateo County,1150,1307,1979,1345,709,509,Sold,,,http://www.redfin.com/CA/San-Mateo/1066-Shoreline-Dr-94404/home/1663318,BAREIS,21619862,N,Y,37.557242,-122.291433
PAST SALE,November-4-2016,Townhouse,965 Shoreline Dr,SAN MATEO,CA,94404,1350000,3,2.5,SAN MATEO,2100,1023,1979,1422,643,509,Sold,,,http://www.redfin.com/CA/San-Mateo/965-Shoreline-Dr-94404/home/1635893,MLSListings,ML81625956,N,Y,37.557941,-122.2895461
PAST SALE,May-30-2017,Condo/Co-op,20 Madison Ave #213,SAN MATEO,CA,94402,1118000,2,2.0,SAN MATEO,1378,18867,2007,1215,811,427,Sold,,,http://www.redfin.com/CA/San-Mateo/20-Madison-Ave-94402/unit-213/home/17307300,MLSListings,ML81648749,N,Y,37.5549542,-122.3181479
PAST SALE,March-14-2018,Single Family Residential,315 Castilian Way,SAN MATEO,CA,94402,2750000,4,3.0,SAN MATEO,2213,6050,1937,927,1243,,Sold,,,http://www.redfin.com/CA/San-Mateo/315-Castilian-Way-94402/home/1108600,MLSListings,ML81694634,N,Y,37.5545087,-122.3256543
PAST SALE,,Condo/Co-op,1062 Shoreline Dr,San Mateo,CA,94404,840000,2,2.0,,1230,,1979,,683,,,,,http://www.redfin.com/CA/San-Mateo/1062-Shoreline-Dr-94404/home/1526978,,,N,Y,37.557242,-122.291433
PAST SALE,December-23-2016,Condo/Co-op,1046 Shoreline Dr,SAN MATEO,CA,94404,810000,1,1.5,SAN MATEO,1245,,1979,1373,651,509,Sold,,,http://www.redfin.com/CA/San-Mateo/1046-Shoreline-Dr-94404/home/2049081,MLSListings,ML81613866,N,Y,37.557742,-122.290501
PAST SALE,April-11-2018,Condo/Co-op,20 Madison Ave #106,SAN MATEO,CA,94402,1200000,2,2.0,SAN MATEO,1239,18867,2007,899,969,412,Sold,,,http://www.redfin.com/CA/San-Mateo/20-Madison-Ave-94402/unit-106/home/22852836,MLSListings,ML81698672,N,Y,37.55519,-122.318185
PAST SALE,June-14-2018,Condo/Co-op,911 Shoreline Dr,SAN MATEO,CA,94404,861000,2,2.0,SAN MATEO,1150,71430,1979,835,749,535,Sold,,,http://www.redfin.com/CA/San-Mateo/911-Shoreline-Dr-94404/home/972810,MLSListings,ML81703066,N,Y,37.558323,-122.288957
PAST SALE,November-12-2019,Condo/Co-op,1101 Shoreline Dr,SAN MATEO,CA,94404,910000,1,1.5,SAN MATEO,1150,104859,1979,319,791,589,Sold,,,http://www.redfin.com/CA/San-Mateo/1101-Shoreline-Dr-94404/home/1688361,MLSListings,ML81767250,N,Y,37.556603,-122.291111
PAST SALE,March-10-2016,Single Family Residential,227 Seville Way,SAN MATEO,CA,94402,1825000,3,2.0,SAN MATEO,1904,6050,1935,1661,959,,Sold,,,http://www.redfin.com/CA/San-Mateo/227-Seville-Way-94402/home/1733787,MLSListings,ML81561411,N,Y,37.5544347,-122.3230858
PAST SALE,January-29-2016,Single Family Residential,315 Sonora Dr,SAN MATEO,CA,94402,1700000,3,2.5,SAN MATEO,2200,6420,1937,1702,773,,Sold,,,http://www.redfin.com/CA/San-Mateo/315-Sonora-Dr-94402/home/1377366,MLSListings,ML81534188,N,Y,37.5551849,-122.3260086
PAST SALE,July-20-2018,Condo/Co-op,800 Sea Spray Ln #308,FOSTER CITY,CA,94404,1108000,2,2.0,FOSTER CITY,1233,40742,1984,799,899,510,Sold,,,http://www.redfin.com/CA/Foster-City/800-Sea-Spray-Ln-94404/unit-308/home/1353887,MLSListings,ML81710130,N,Y,37.5528023,-122.2806625
PAST SALE,September-21-2016,Condo/Co-op,1205 Shoreline Dr,SAN MATEO,CA,94404,860000,1,1.5,SAN MATEO,1150,,1979,1466,748,509,Sold,,,http://www.redfin.com/CA/San-Mateo/1205-Shoreline-Dr-94404/home/1745563,MLSListings,ML81599664,N,Y,37.557442,-122.288665
PAST SALE,August-17-2016,Condo/Co-op,1215 Shoreline Dr,SAN MATEO,CA,94404,1055000,3,2.0,SAN MATEO,1625,,1979,1501,649,509,Sold,,,http://www.redfin.com/CA/San-Mateo/1215-Shoreline-Dr-94404/home/1318806,MLSListings,ML81593111,N,Y,37.557442,-122.288665
PAST SALE,October-15-2015,Single Family Residential,132 14TH Ave,SAN MATEO,CA,94402,1550000,3,3.0,SAN MATEO,2190,5000,1923,1808,708,,Sold,,,http://www.redfin.com/CA/San-Mateo/132-14th-Ave-94402/home/714900,MLSListings,ML81512703,N,Y,37.5562998,-122.3140512
PAST SALE,September-26-2017,Single Family Residential,2514 S Norfolk St,San Mateo,CA,94403,1100000,4,2.0,San Mateo,1430,5000,1958,1096,769,,Sold,,,http://www.redfin.com/CA/San-Mateo/2514-S-Norfolk-St-94403/home/1935394,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40794746,N,Y,37.5491048,-122.2881834
PAST SALE,April-26-2016,Single Family Residential,2838 Holland St,SAN MATEO,CA,94403,925000,4,2.0,SAN MATEO,1260,5000,1956,1614,734,,Sold,,,http://www.redfin.com/CA/San-Mateo/2838-Holland-St-94403/home/1200277,MLSListings,ML81564254,N,Y,37.5465206,-122.2868544
PAST SALE,January-18-2018,Single Family Residential,23 Poinsettia Ave,SAN MATEO,CA,94403,1600000,6,3.5,SAN MATEO,2270,6000,1953,982,705,,Sold,,,http://www.redfin.com/CA/San-Mateo/23-Poinsettia-Ave-94403/home/1423433,MLSListings,ML81683770,N,Y,37.5376308,-122.295404
PAST SALE,May-16-2018,Single Family Residential,621 Edinburgh St,SAN MATEO,CA,94402,2900000,3,2.0,SAN MATEO,2254,7200,1953,864,1287,,Sold,,,http://www.redfin.com/CA/San-Mateo/621-Edinburgh-St-94402/home/708755,MLSListings,ML81702875,N,Y,37.5568223,-122.3262743
PAST SALE,September-25-2020,Single Family Residential,1806 Mezes Ave,BELMONT,CA,94002,1975000,3,3.0,BELMONT,1980,7600,1941,1,997,,Sold,,,http://www.redfin.com/CA/Belmont/1806-Mezes-Ave-94002/home/1275433,MLSListings,ML81798186,N,Y,37.525108,-122.295404
PAST SALE,December-27-2018,Single Family Residential,739 28Th Ave,San Mateo,CA,94403,1510000,3,2.0,San Mateo,1660,6490,1955,639,910,,Sold,,,http://www.redfin.com/CA/San-Mateo/739-28th-Ave-94403/home/1991365,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40844659,N,Y,37.5354402,-122.3174393
PAST SALE,August-25-2020,Single Family Residential,2111 Shirley Rd,BELMONT,CA,94002,1410000,2,1.5,BELMONT,1220,4611,1956,32,1156,,Sold,,,http://www.redfin.com/CA/Belmont/2111-Shirley-Rd-94002/home/1533648,MLSListings,ML81802807,N,Y,37.5218415,-122.3016939
PAST SALE,July-2-2019,Single Family Residential,121 42nd Ave,SAN MATEO,CA,94403,1600000,3,2.0,SAN MATEO,1330,5200,1950,452,1203,,Sold,,,http://www.redfin.com/CA/San-Mateo/121-42nd-Ave-94403/home/1551652,MLSListings,ML81754429,N,Y,37.5287798,-122.2929898
PAST SALE,July-13-2016,Vacant Land,700 Ventura Ave,SAN MATEO,CA,94403,1300000,,,SAN MATEO,,11873,,1536,,,Sold,,,http://www.redfin.com/CA/San-Mateo/700-Ventura-Ave-94403/home/101669582,MLSListings,ML81518562,N,Y,37.5352758,-122.3167003
