SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,818 Van Ness Ave #804,San Francisco,CA,94109,999999,1,1.5,San Francisco,895,,2008,3,1117,623,Active,,,http://www.redfin.com/CA/San-Francisco/818-Van-Ness-Ave-94109/unit-804/home/39591605,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40922137,N,Y,37.7832423,-122.4204784
MLS Listing,,Condo/Co-op,3428 22nd St,San Francisco,CA,94110,1998000,3,2.0,Noe Valley,2968,,1900,3,673,300,Active,,,http://www.redfin.com/CA/San-Francisco/3428-22nd-St-94110/home/173271691,San Francisco MLS,506457,N,Y,37.7552519,-122.423875
MLS Listing,,Condo/Co-op,3555 Jackson St #4,San Francisco,CA,94118,2188000,3,2.0,Presidio Heights,1567,,1913,3,1396,764,Active,,,http://www.redfin.com/CA/San-Francisco/3555-Jackson-St-94118/unit-4/home/585746,San Francisco MLS,506742,N,Y,37.7898163,-122.4532519
MLS Listing,,Condo/Co-op,140 South Van Ness Ave #909,San Francisco,CA,94103,879000,1,1.0,South of Market,795,,2002,3,1106,524,Active,,,http://www.redfin.com/CA/San-Francisco/140-S-Van-Ness-Ave-94103/unit-909/home/1458723,San Francisco MLS,505717,N,Y,37.7715637,-122.4188013
MLS Listing,,Multi-Family (2-4 Unit),3578-3582 20th St,San Francisco,CA,94110,2495000,,,Inner Mission,4299,2121,1905,3,580,,Active,,,http://www.redfin.com/CA/San-Francisco/3578-20th-St-94110/unit-3582/home/716826,San Francisco MLS,504648,N,Y,37.7587374,-122.420742
MLS Listing,,Single Family Residential,3001 Castro St,San Francisco,CA,94131,2195000,4,3.0,Glen Park,2670,2657,1927,3,822,,Active,,,http://www.redfin.com/CA/San-Francisco/3001-Castro-St-94131/home/1480890,San Francisco MLS,504738,N,Y,37.7357999,-122.4324067
MLS Listing,,Multi-Family (2-4 Unit),863 Carolina St,San Francisco,CA,94107,2750000,7,7.0,Potrero Hill,5247,2495,,3,524,,Active,,,http://www.redfin.com/CA/San-Francisco/863-Carolina-St-94107/home/1981120,San Francisco MLS,505728,N,Y,37.7577428,-122.3996602
MLS Listing,,Condo/Co-op,555 4th St #430,San Francisco,CA,94107,799000,1,1.0,South Beach,721,,,3,1108,608,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-430/home/22890234,San Francisco MLS,506751,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,635 Capp St Unit A,San Francisco,CA,94110,895000,2,1.0,Inner Mission,,,1907,3,,420,Active,,,http://www.redfin.com/CA/San-Francisco/635-Capp-St-94110/unit-A/home/166899801,San Francisco MLS,506747,N,Y,37.7565742,-122.417548
MLS Listing,,Multi-Family (2-4 Unit),136-138 Baker St,San Francisco,CA,94117,1850000,,,Haight Ashbury,3400,2422,1924,3,544,,Active,,,http://www.redfin.com/CA/San-Francisco/136-Baker-St-94117/unit-138/home/1588228,San Francisco MLS,505183,N,Y,37.7723562,-122.440318
MLS Listing,,Condo/Co-op,32 Walter St,San Francisco,CA,94114,2487000,4,3.0,Duboce Triangle,2405,,1900,3,1034,437,Active,,,http://www.redfin.com/CA/San-Francisco/32-Walter-St-94114/home/1951943,San Francisco MLS,506616,N,Y,37.768628,-122.432682
MLS Listing,,Condo/Co-op,394 Fair Oaks St #3,San Francisco,CA,94110,1695000,2,2.0,Noe Valley,1727,,1900,3,981,403,Active,,,http://www.redfin.com/CA/San-Francisco/394-Fair-Oaks-St-94110/unit-3/home/1400378,San Francisco MLS,506405,N,Y,37.7504244,-122.424116
MLS Listing,,Condo/Co-op,255 Berry St #705,San Francisco,CA,94158,1485000,2,2.0,Mission Bay,1281,,2004,3,1159,817,Active,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-705/home/1197067,San Francisco MLS,506706,N,Y,37.7741864,-122.3947434
MLS Listing,,Multi-Family (2-4 Unit),2787-89 Bryant St,San Francisco,CA,94110,2950000,5,2.0,Inner Mission,3195,2330,1928,3,923,,Active,,,http://www.redfin.com/CA/San-Francisco/2787-Bryant-St-94110/home/1791993,San Francisco MLS,505456,N,Y,37.7498032,-122.408525
MLS Listing,,Single Family Residential,731 8th Ave,San Francisco,CA,94118,2195000,4,2.5,Inner Richmond,2364,2996,1913,3,929,,Active,,,http://www.redfin.com/CA/San-Francisco/731-8th-Ave-94118/home/1969473,San Francisco MLS,506273,N,Y,37.7746481,-122.4661957
MLS Listing,,Single Family Residential,220 Evelyn Way,San Francisco,CA,94127,1385000,3,1.0,Miraloma Park,1006,1781,1945,3,1377,,Active,,,http://www.redfin.com/CA/San-Francisco/220-Evelyn-Way-94127/home/1938856,San Francisco MLS,505643,N,Y,37.7428535,-122.4501531
MLS Listing,,Single Family Residential,3407 N Alemany Blvd,San Francisco,CA,94132,995000,2,1.0,Outer Mission,900,1655,1948,3,1106,,Active,,,http://www.redfin.com/CA/San-Francisco/3407-Alemany-Blvd-94132/home/830139,San Francisco MLS,505716,N,Y,37.7109723,-122.4628191
MLS Listing,,Single Family Residential,517 8th Ave,San Francisco,CA,94118,2595000,4,3.0,Inner Richmond,,3000,1907,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/517-8th-Ave-94118/home/616103,San Francisco MLS,506443,N,Y,37.7785775,-122.4665163
MLS Listing,,Single Family Residential,2715 Scott St,San Francisco,CA,94123,10998000,5,4.5,Pacific Heights,,4673,1912,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/2715-Scott-St-94123/home/1882968,San Francisco MLS,506310,N,Y,37.7952323,-122.4404646
MLS Listing,,Condo/Co-op,1200 California St Unit 27C,San Francisco,CA,94109,4500000,2,3.0,Nob Hill,2300,,1962,3,1957,3639,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-27C/home/12400930,San Francisco MLS,506070,N,Y,37.7917486,-122.4144729
MLS Listing,,Vacant Land,332 Bradford St,SAN FRANCISCO,CA,94110,575000,,,SAN FRANCISCO,,1751,,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/332-Bradford-St-94110/home/110063904,MLSListings,ML81812201,N,Y,37.737667,-122.409874
MLS Listing,,Condo/Co-op,1501 8th Ave Unit F,San Francisco,CA,94122,939000,2,1.0,Inner Sunset,928,,1914,3,1012,550,Active,,,http://www.redfin.com/CA/San-Francisco/1501-8th-Ave-94122/unit-F/home/635405,San Francisco MLS,506713,N,Y,37.7601554,-122.4651895
MLS Listing,,Single Family Residential,256 Chenery St,San Francisco,CA,94131,2995000,4,3.5,Glen Park,2872,2330,1908,3,1043,,Active,,,http://www.redfin.com/CA/San-Francisco/256-Chenery-St-94131/home/808206,San Francisco MLS,506723,N,Y,37.738087,-122.4267499
MLS Listing,,Condo/Co-op,999 Green St #2002,San Francisco,CA,94133,3495000,3,3.0,Russian Hill,1709,,1964,3,2045,2347,Active,,,http://www.redfin.com/CA/San-Francisco/999-Green-St-94133/unit-2002/home/1482828,San Francisco MLS,506638,N,Y,37.7984466,-122.4152176
MLS Listing,,Single Family Residential,140 Naglee Ave,San Francisco,CA,94131,959000,3,1.0,Outer Mission,1495,2000,1947,3,641,,Active,,,http://www.redfin.com/CA/San-Francisco/140-Naglee-Ave-94112/home/1829685,San Francisco MLS,505034,N,Y,37.7127345,-122.4472303
MLS Listing,,Condo/Co-op,879 39th Ave,San Francisco,CA,94121,1499000,5,2.0,Outer Richmond,2379,,1994,3,630,,Active,,,http://www.redfin.com/CA/San-Francisco/879-39th-Ave-94121/home/1732835,San Francisco MLS,506695,N,Y,37.772301,-122.499546
MLS Listing,,Condo/Co-op,881 39th,San Francisco,CA,94121,999000,3,2.0,Outer Richmond,1418,,1994,3,705,,Active,,,http://www.redfin.com/CA/San-Francisco/881-39th-Ave-94121/home/173267024,San Francisco MLS,506697,N,Y,37.7722964,-122.4994763
MLS Listing,,Single Family Residential,1507 18th Ave,San Francisco,CA,94122,1495000,3,2.5,Inner Sunset,2030,2374,1930,3,736,,Active,,,http://www.redfin.com/CA/San-Francisco/1507-18th-Ave-94122/home/1984972,San Francisco MLS,506583,N,Y,37.7596589,-122.4760131
MLS Listing,,Multi-Family (2-4 Unit),150-152 21st Ave,SAN FRANCISCO,CA,94121,2800000,7,,SAN FRANCISCO,4210,2996,1912,3,665,,Active,,,http://www.redfin.com/CA/San-Francisco/150-21st-Ave-94121/home/1261248,MLSListings,ML81812182,N,Y,37.7850056,-122.4804617
MLS Listing,,Condo/Co-op,1249 Rhode Island St,San Francisco,CA,94107,1049000,2,1.0,Potrero Hill,1030,,1911,3,1018,250,Active,,,http://www.redfin.com/CA/San-Francisco/1249-Rhode-Island-St-94107/home/1301153,San Francisco MLS,506557,N,Y,37.7539159,-122.401215
MLS Listing,,Single Family Residential,2464 15th Ave,San Francisco,CA,94116,1399000,3,2.0,Inner Parkside,1629,2996,1927,3,859,,Active,,,http://www.redfin.com/CA/San-Francisco/2464-15th-Ave-94116/home/1960173,San Francisco MLS,506647,N,Y,37.7420467,-122.471067
MLS Listing,,Single Family Residential,2001 18th Ave,San Francisco,CA,94116,899000,2,1.5,Inner Parkside,1040,1437,1940,3,864,,Active,,,http://www.redfin.com/CA/San-Francisco/2001-18th-Ave-94116/home/1992704,San Francisco MLS,506587,N,Y,37.7504103,-122.4753167
MLS Listing,,Condo/Co-op,242 Jersey St,San Francisco,CA,94114,1249000,3,1.0,Noe Valley,1232,,1900,3,1014,125,Active,,,http://www.redfin.com/CA/San-Francisco/242-Jersey-St-94114/home/1177353,San Francisco MLS,506364,N,Y,37.7508853,-122.4305996
MLS Listing,,Condo/Co-op,212 Noe St,San Francisco,CA,94114,1100000,2,1.0,Duboce Triangle,,,1905,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/212-Noe-St-94114/home/173265149,San Francisco MLS,504554,N,Y,37.7656185,-122.433408
MLS Listing,,Condo/Co-op,210 Noe St,San Francisco,CA,94114,1295000,2,1.0,Duboce Triangle,,,1905,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/210-Noe-St-94114/home/1741943,San Francisco MLS,504551,N,Y,37.7655661,-122.4335608
MLS Listing,,Single Family Residential,68 Richardson Ave,SAN FRANCISCO,CA,94123,1140000,1,1.0,SAN FRANCISCO,898,618,1940,4,1269,,Active,,,http://www.redfin.com/CA/San-Francisco/68-Richardson-Ave-94123/home/582302,MLSListings,ML81812165,N,Y,37.7993131,-122.4452261
MLS Listing,,Condo/Co-op,1046 Sanchez St,San Francisco,CA,94114,1795000,3,1.0,San Francisco County,1443,2650,1900,4,1244,400,Active,,,http://www.redfin.com/CA/San-Francisco/1046-Sanchez-St-94114/home/1526557,BAREIS,22022856,N,Y,37.752464,-122.430056
MLS Listing,,Condo/Co-op,116-118 Terra Vista Ave #116,San Francisco,CA,94115,1198000,2,1.0,Anza Vista,1356,,1950,4,883,,Active,,,http://www.redfin.com/CA/San-Francisco/116-Terra-Vista-Ave-94115/unit-116/home/173262512,San Francisco MLS,506103,N,Y,37.7815555,-122.444094
MLS Listing,,Multi-Family (2-4 Unit),158-160 Alpine Ter,San Francisco,CA,94117,2800000,6,4.0,Buena Vista Park,2960,2250,1906,4,946,,Active,,,http://www.redfin.com/CA/San-Francisco/158-Alpine-Ter-94117/home/1701847,San Francisco MLS,506281,N,Y,37.7679459,-122.4376154
MLS Listing,,Condo/Co-op,555 Innes Ave #310,San Francisco,CA,94124,575000,1,1.0,Bayview,611,,2016,4,941,407,Active,,,http://www.redfin.com/CA/San-Francisco/555-Innes-Ave-94124/unit-310/home/144017359,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40921988,N,Y,37.7275689,-122.3672585
MLS Listing,,Condo/Co-op,3553 Divisadero St,SAN FRANCISCO,CA,94123,2395000,3,2.0,SAN FRANCISCO,2199,,1928,4,1089,300,Active,,,http://www.redfin.com/CA/San-Francisco/3553-Divisadero-St-94123/home/860251,MLSListings,ML81812136,N,Y,37.8025338,-122.4436258
MLS Listing,,Single Family Residential,381 Mangels Ave,San Francisco,CA,94127,1495000,4,2.5,Sunnyside,1906,2809,1961,4,784,,Active,,,http://www.redfin.com/CA/San-Francisco/381-Mangels-Ave-94127/home/1960556,San Francisco MLS,506645,N,Y,37.732986,-122.4462215
MLS Listing,,Single Family Residential,1972 11th Ave,San Francisco,CA,94116,1750000,4,2.0,Golden Gate Heights,2507,3994,1953,4,698,,Active,,,http://www.redfin.com/CA/San-Francisco/1972-11th-Ave-94116/home/647182,San Francisco MLS,502667,N,Y,37.7517185,-122.467445
MLS Listing,,Condo/Co-op,625 Larkin St #7,San Francisco,CA,94109,649000,2,1.5,Tenderloin,858,,1990,4,756,464,Active,,,http://www.redfin.com/CA/San-Francisco/625-Larkin-St-94109/unit-7/home/17306072,San Francisco MLS,506624,N,Y,37.7836242,-122.4178616
MLS Listing,,Condo/Co-op,1455 Laguna St #3,SAN FRANCISCO,CA,94115,575000,2,1.0,SAN FRANCISCO,850,,1963,4,676,761,Active,,,http://www.redfin.com/CA/San-Francisco/1455-Laguna-St-94115/unit-3/home/12401201,MLSListings,ML81812123,N,Y,37.7842428,-122.4286183
MLS Listing,,Condo/Co-op,291 Lexington St,San Francisco,CA,94110,749000,1,1.0,Inner Mission,690,,,4,1086,175,Active,,,http://www.redfin.com/CA/San-Francisco/291-Lexington-St-94110/home/28579424,San Francisco MLS,506523,N,Y,37.75888,-122.4204361
MLS Listing,,Condo/Co-op,401 Harrison St Unit 34F,San Francisco,CA,94105,1448000,1,1.0,South Beach,830,,2014,4,1745,1274,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-34F/home/105435889,San Francisco MLS,506686,N,Y,37.7864989,-122.3921487
MLS Listing,,Condo/Co-op,2875 21st St #1,San Francisco,CA,94110,1495000,2,2.5,Inner Mission,1654,,1999,4,904,439,Active,,,http://www.redfin.com/CA/San-Francisco/2875-21st-St-94110/unit-1/home/12396609,San Francisco MLS,506690,N,Y,37.7572002,-122.4118053
MLS Listing,,Condo/Co-op,1740 Bancroft Ave #357,San Francisco,CA,94124,421191,2,1.0,Bayview,1117,,2009,4,377,434,Active,,,http://www.redfin.com/CA/San-Francisco/1740-Bancroft-Ave-94124/unit-357/home/40457176,San Francisco MLS,506665,N,Y,37.7273845,-122.3950843
MLS Listing,,Condo/Co-op,2147 Bay St Unit A,San Francisco,CA,94123,850000,1,1.0,Marina,690,,1928,4,1232,176,Active,,,http://www.redfin.com/CA/San-Francisco/2147-Bay-St-94123/unit-A/home/173259200,San Francisco MLS,506640,N,Y,37.801668,-122.44232
MLS Listing,,Single Family Residential,1338 Noe St,San Francisco,CA,94131,2150000,2,2.5,Noe Valley,1755,2226,1910,4,1225,,Active,,,http://www.redfin.com/CA/San-Francisco/1338-Noe-St-94131/home/1544509,San Francisco MLS,506499,N,Y,37.7475977,-122.4316945
MLS Listing,,Condo/Co-op,433 2nd Ave,San Francisco,CA,94118,1250000,2,1.0,Inner Richmond,1455,,1912,4,859,300,Active,,,http://www.redfin.com/CA/San-Francisco/433-2nd-Ave-94118/home/173251541,San Francisco MLS,505998,N,Y,37.7805111,-122.4602584
MLS Listing,,Condo/Co-op,431 2nd Ave,San Francisco,CA,94118,1350000,3,1.0,Inner Richmond,1672,,1912,4,807,300,Active,,,http://www.redfin.com/CA/San-Francisco/431-2nd-Ave-94118/home/1181917,San Francisco MLS,505995,N,Y,37.7805135,-122.4602766
MLS Listing,,Single Family Residential,25 Hartford St,San Francisco,CA,94114,2595000,3,2.5,Eureka Valley/Dolore,1935,3125,1901,4,1341,,Active,,,http://www.redfin.com/CA/San-Francisco/25-Hartford-St-94114/home/1157214,San Francisco MLS,504737,N,Y,37.762144,-122.433691
MLS Listing,,Single Family Residential,546 44th Ave,San Francisco,CA,94121,2200000,4,3.0,Outer Richmond,3075,3000,1926,4,715,,Active,,,http://www.redfin.com/CA/San-Francisco/546-44th-Ave-94121/home/1402889,San Francisco MLS,506129,N,Y,37.7782215,-122.5047195
MLS Listing,,Condo/Co-op,1 Federal St #5,San Francisco,CA,94107,815000,1,1.0,South Beach,762,,2003,4,1070,711,Active,,,http://www.redfin.com/CA/San-Francisco/1-Federal-St-94107/unit-5/home/1991209,San Francisco MLS,506658,N,Y,37.7839667,-122.3911119
MLS Listing,,Condo/Co-op,2555 Leavenworth St #201,San Francisco,CA,94133,1095000,2,2.0,Russian Hill,952,,1961,4,1150,666,Active,,,http://www.redfin.com/CA/San-Francisco/2555-Leavenworth-St-94133/unit-201/home/1197554,San Francisco MLS,506562,N,Y,37.8046931,-122.4187086
MLS Listing,,Condo/Co-op,1628 Vallejo St #4,San Francisco,CA,94123,2850000,2,2.0,Pacific Heights,1800,,1985,4,1583,411,Active,,,http://www.redfin.com/CA/San-Francisco/1628-Vallejo-St-94123/unit-4/home/1925911,San Francisco MLS,504135,N,Y,37.7967551,-122.4248963
MLS Listing,,Single Family Residential,3388 Clay St,San Francisco,CA,94118,8900000,5,5.0,Presidio Heights,5351,3510,1908,4,1663,,Active,,,http://www.redfin.com/CA/San-Francisco/3388-Clay-St-94118/home/1499180,San Francisco MLS,504745,N,Y,37.7891285,-122.4486444
MLS Listing,,Condo/Co-op,2401 45th Ave #3,San Francisco,CA,94116,850000,2,1.0,Outer Parkside,900,,1961,4,944,100,Active,,,http://www.redfin.com/CA/San-Francisco/2401-45th-Ave-94116/unit-3/home/173255131,San Francisco MLS,504280,N,Y,37.7416604,-122.5037261
MLS Listing,,Condo/Co-op,115 Summit Way,San Francisco,CA,94132,1498000,3,2.5,Merced Heights,2024,1525,2015,4,740,306,Active,,,http://www.redfin.com/CA/San-Francisco/115-Summit-Way-94132/home/109686933,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40921923,N,Y,37.7152273,-122.4757461
MLS Listing,,Single Family Residential,119 Crescent Ave,San Francisco,CA,94110,1095000,3,1.0,Bernal Heights,1484,2500,1905,4,738,,Active,,,http://www.redfin.com/CA/San-Francisco/119-Crescent-Way-94134/home/1397068,San Francisco MLS,506657,N,Y,37.735386,-122.42225
MLS Listing,,Condo/Co-op,1461 Broadway #401,San Francisco,CA,94109,1198000,2,2.0,Nob Hill,1050,,1981,4,1141,705,Active,,,http://www.redfin.com/CA/San-Francisco/1461-Broadway-94109/unit-401/home/1483404,San Francisco MLS,504075,N,Y,37.7957072,-122.4212625
MLS Listing,,Condo/Co-op,224 Lexington St,San Francisco,CA,94110,1195000,2,1.0,San Francisco County,1100,1750,1906,4,1086,500,Active,,,http://www.redfin.com/CA/San-Francisco/224-Lexington-St-94110/home/110052302,BAREIS,22022773,N,Y,37.759644,-122.420803
MLS Listing,,Single Family Residential,437 Valley St,San Francisco,CA,94131,1990000,3,2.0,Noe Valley,,2848,1927,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/437-Valley-St-94131/home/1956500,San Francisco MLS,501642,N,Y,37.7440309,-122.4320927
MLS Listing,,Condo/Co-op,2920 Buchanan St #8,San Francisco,CA,94123,1195000,1,1.0,Cow Hollow,950,,1964,4,1258,477,Active,,,http://www.redfin.com/CA/San-Francisco/2920-Buchanan-St-94123/unit-8/home/561452,San Francisco MLS,506315,N,Y,37.797112,-122.4317873
MLS Listing,,Single Family Residential,3041 Laguna,San Francisco,CA,94123,5995000,5,4.5,Cow Hollow,3774,,,4,1589,,Active,,,http://www.redfin.com/CA/San-Francisco/3041-Laguna-St-94123/home/1903310,San Francisco MLS,504919,N,Y,37.7992074,-122.4311395
MLS Listing,,Condo/Co-op,1631 Oakdale Ave,San Francisco,CA,94124,1195000,3,2.5,Bayview,1595,,2020,4,749,346,Active,,,http://www.redfin.com/CA/San-Francisco/1631-Oakdale-Ave-94124/home/88366495,San Francisco MLS,506656,N,Y,37.734952,-122.391494
MLS Listing,,Single Family Residential,317 Marietta Dr,San Francisco,CA,94127,1645000,4,3.0,Miraloma Park,1460,2813,1961,4,1127,,Active,,,http://www.redfin.com/CA/San-Francisco/317-Marietta-Dr-94127/home/1063289,San Francisco MLS,506274,N,Y,37.7393666,-122.4439785
MLS Listing,,Vacant Land,1947 B Palou Ave,San Francisco,CA,94124,578000,,,Silver Terrace,,2495,,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/1947-Palou-Ave-94124/home/2017076,San Francisco MLS,505845,N,Y,37.7375769,-122.3975556
MLS Listing,,Vacant Land,1947 A Palou Ave,San Francisco,CA,94124,578000,,,Silver Terrace,,2495,,4,,,Active,,,http://www.redfin.com/CA/San-Francisco/1947-Palou-Ave-94124/home/946492,San Francisco MLS,505846,N,Y,37.7375769,-122.3975556
MLS Listing,,Condo/Co-op,81 Lansing St #303,San Francisco,CA,94105,899000,1,1.0,South Beach,900,,1995,4,999,786,Active,,,http://www.redfin.com/CA/San-Francisco/81-Lansing-St-94105/unit-303/home/1309389,San Francisco MLS,506311,N,Y,37.7856392,-122.3940066
MLS Listing,,Condo/Co-op,1200 California St Unit 23A,San Francisco,CA,94109,2495000,1,2.0,Nob Hill,1450,,1962,5,1721,2166,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-23A/home/12400925,San Francisco MLS,506223,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,47 Octavia St,San Francisco,CA,94102,920000,2,1.5,Hayes Valley,1192,,1900,5,772,371,Active,,,http://www.redfin.com/CA/San-Francisco/47-Octavia-St-94102/home/1618067,San Francisco MLS,505529,N,Y,37.7726917,-122.4240021
MLS Listing,,Condo/Co-op,555 4th St #750,SAN FRANCISCO,CA,94107,1188000,2,2.0,SAN FRANCISCO,1045,,2008,5,1137,684,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-750/home/12402190,MLSListings,ML81811956,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,301 Main St Unit 9D,SAN FRANCISCO,CA,94105,1495000,2,2.0,SAN FRANCISCO,1317,,2008,5,1135,986,Active,,,http://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-9D/home/21967036,MLSListings,ML81811953,N,Y,37.7895974,-122.3911965
MLS Listing,,Single Family Residential,319 Arkansas St,San Francisco,CA,94107,1825000,2,1.0,Potrero Hill,,2500,1991,5,,,Active,,,http://www.redfin.com/CA/San-Francisco/319-Arkansas-St-94107/home/1502573,San Francisco MLS,504026,N,Y,37.7620964,-122.3981556
MLS Listing,,Condo/Co-op,321 Haight St,San Francisco,CA,94102,1595000,3,2.0,Hayes Valley,2655,,1907,5,601,400,Active,,,http://www.redfin.com/CA/San-Francisco/321-Haight-St-94102/home/148057225,San Francisco MLS,506623,N,Y,37.772394,-122.4275539
MLS Listing,,Condo/Co-op,555 4th St #403,San Francisco,CA,94107,1050000,2,2.0,South Beach,981,,2006,5,1070,674,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-403/home/22887878,San Francisco MLS,505306,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,1155 Leavenworth St #22,San Francisco,CA,94109,649000,1,1.0,Nob Hill,,,1911,5,,310,Active,,,http://www.redfin.com/CA/San-Francisco/1155-Leavenworth-St-94109/unit-22/home/102813060,San Francisco MLS,506546,N,Y,37.7919759,-122.4161542
MLS Listing,,Condo/Co-op,28 Virginia Ave,SAN FRANCISCO,CA,94110,765000,1,1.0,SAN FRANCISCO,443,,1925,5,1727,150,Active,,,http://www.redfin.com/CA/San-Francisco/28-Virginia-Ave-94110/home/40629236,MLSListings,ML81811938,N,Y,37.742809,-122.42101
MLS Listing,,Condo/Co-op,142 Russ St #1,San Francisco,CA,94103,1049000,2,2.0,South of Market,1352,,1999,5,776,489,Active,,,http://www.redfin.com/CA/San-Francisco/142-Russ-St-94103/unit-1/home/12395781,San Francisco MLS,506625,N,Y,37.7781533,-122.4078088
MLS Listing,,Condo/Co-op,611 Washington #2402,San Francisco,CA,94111,3998000,2,2.5,Financial District,2624,,1984,5,1524,2006,Active,,,http://www.redfin.com/CA/San-Francisco/611-Washington-St-94111/unit-2402/home/546587,San Francisco MLS,506333,N,Y,37.7952121,-122.4036474
MLS Listing,,Condo/Co-op,785 Golden Gate Ave #304,San Francisco,CA,94102,599000,1,1.0,Van Ness/Civic Center,715,,1983,5,838,592,Active,,,http://www.redfin.com/CA/San-Francisco/785-Golden-Gate-Ave-94102/unit-304/home/578826,San Francisco MLS,506591,N,Y,37.7803831,-122.4234635
MLS Listing,,Condo/Co-op,1310 Fillmore St #308,San Francisco,CA,94115,798000,1,1.0,Western Addition,744,,2007,5,1073,758,Active,,,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-308/home/17306837,San Francisco MLS,506017,N,Y,37.7819513,-122.4319769
MLS Listing,,Single Family Residential,752 Madrid St,San Francisco,CA,94112,999000,2,1.0,Excelsior,1309,2500,1954,5,763,,Active,,,http://www.redfin.com/CA/San-Francisco/752-Madrid-St-94112/home/1940088,San Francisco MLS,505447,N,Y,37.7177436,-122.4360078
MLS Listing,,Condo/Co-op,3426 22nd St,San Francisco,CA,94110,1495000,2,2.0,Noe Valley,,,1900,5,,250,Active,,,http://www.redfin.com/CA/San-Francisco/3426-22nd-St-94110/home/1702949,San Francisco MLS,506325,N,Y,37.7553001,-122.4238792
MLS Listing,,Condo/Co-op,1201 California St #403,San Francisco,CA,94109,850000,1,1.0,Nob Hill,849,,1927,5,1001,999,Active,,,http://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-403/home/12400936,San Francisco MLS,505924,N,Y,37.7910767,-122.4143391
MLS Listing,,Multi-Family (2-4 Unit),2046 Grove St,San Francisco,CA,94117,1995000,4,2.0,North Panhandle,3140,3438,1925,5,635,,Active,,,http://www.redfin.com/CA/San-Francisco/2046-Grove-St-94117/home/1788696,San Francisco MLS,505196,N,Y,37.774639,-122.450354
MLS Listing,,Condo/Co-op,8 Landers St #103,San Francisco,CA,94114,948000,1,1.0,Mission Dolores,,,,5,,427,Active,,,http://www.redfin.com/CA/San-Francisco/8-Landers-St-94114/unit-103/home/12402436,San Francisco MLS,506576,N,Y,37.7675476,-122.4280323
MLS Listing,,Multi-Family (2-4 Unit),130 Grand View Ave,San Francisco,CA,94114,2295000,4,,Eureka Valley/Dolore,3353,2495,1961,5,684,,Active,,,http://www.redfin.com/CA/San-Francisco/130-Grand-View-Ave-94131/home/676390,San Francisco MLS,506572,N,Y,37.7558547,-122.4402545
MLS Listing,,Condo/Co-op,1788 Clay St #801,SAN FRANCISCO,CA,94109,998000,1,1.0,SAN FRANCISCO,749,,2014,5,1332,659,Active,,,http://www.redfin.com/CA/San-Francisco/1788-Clay-St-94109/unit-801/home/110051367,MLSListings,ML81811863,N,Y,37.7925699,-122.4222498
MLS Listing,,Single Family Residential,428 15th Ave,San Francisco,CA,94118,995000,1,1.0,Central Richmond,625,2645,1900,5,1592,,Active,,,http://www.redfin.com/CA/San-Francisco/428-15th-Ave-94118/home/612796,San Francisco MLS,506566,N,Y,37.7799809,-122.473636
MLS Listing,,Single Family Residential,1230 11th Ave,San Francisco,CA,94122,2995000,5,3.0,Inner Sunset,3020,2996,1904,5,992,,Active,,,http://www.redfin.com/CA/San-Francisco/1230-11th-Ave-94122/home/1692839,San Francisco MLS,504513,N,Y,37.7652039,-122.4683737
